product_code,item_category_id,category,n_obs,n_stores,n_weeks,total_units,total_revenue,unique_prices,mean_price,std_price,median_units,max_units,return_units,promo_ref_rows,promo_rate,price_cv,coverage_rate,promo_ref_coverage,return_rate
4728,28,Игры PC - Дополнительные издания,151,20,15,242.0,63582.5,16,279.65982,96.15004,1.0,7.0,0.0,75,0.56,0.3438107,0.10342465753424658,0.4966887417218543,0.0
4735,30,Игры PC - Стандартные издания,4,4,4,4.0,371.0,2,92.75,12.5,1.0,1.0,0.0,0,,0.13477089,0.0027397260273972603,0.0,0.0
4736,30,Игры PC - Стандартные издания,29,14,17,33.0,9209.6,7,275.46036,76.688866,1.0,2.0,0.0,2,1.0,0.27840254,0.01986301369863014,0.06896551724137931,0.0
474,49,Книги - Методические материалы 1С,5,3,5,5.0,2500.0,1,500.0,0.0,1.0,1.0,0.0,0,,0.0,0.003424657534246575,0.0,0.0
4768,30,Игры PC - Стандартные издания,2,2,2,2.0,58.0,1,29.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
4769,30,Игры PC - Стандартные издания,190,20,48,261.0,103519.0,16,386.7586,83.04175,1.0,4.0,0.0,113,0.5929203539823009,0.21471208,0.13013698630136986,0.5947368421052631,0.0
477,73,Программы - 1С:Предприятие 8,3,3,3,3.0,42600.0,1,14200.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
4773,19,Игры - PS3,88,20,21,132.0,51386.2,14,416.02676,110.91885,1.0,9.0,0.0,16,0.4375,0.2666147,0.06027397260273973,0.18181818181818182,0.0
4776,19,Игры - PS3,73,20,35,77.0,61522.2,3,798.989,0.06782594,1.0,2.0,0.0,13,0.0,8.48897e-05,0.05,0.1780821917808219,0.0
4779,30,Игры PC - Стандартные издания,677,20,73,1100.0,345864.56,40,323.70508,89.747,1.0,7.0,0.0,597,0.47906197654941374,0.27724928,0.4636986301369863,0.8818316100443131,0.0
478,73,Программы - 1С:Предприятие 8,7,6,7,7.0,88200.0,1,12600.0,0.0,1.0,1.0,0.0,0,,0.0,0.004794520547945206,0.0,0.0
4780,19,Игры - PS3,153,20,46,200.0,162190.34,22,841.1717,207.63396,1.0,5.0,1.0,76,0.881578947368421,0.24683897,0.1047945205479452,0.49673202614379086,0.004975124378109453
4781,23,Игры - XBOX 360,274,20,61,361.0,236504.47,39,698.70776,226.28172,1.0,6.0,1.0,194,0.865979381443299,0.32385746,0.18767123287671234,0.708029197080292,0.0027624309392265192
479,49,Книги - Методические материалы 1С,24,7,22,25.0,7475.0,1,299.0,0.0,1.0,2.0,0.0,7,0.0,0.0,0.01643835616438356,0.2916666666666667,0.0
4790,30,Игры PC - Стандартные издания,599,20,71,888.0,312570.53,46,358.43796,116.028984,1.0,7.0,2.0,519,0.6685934489402697,0.3237073,0.41027397260273973,0.8664440734557596,0.0022471910112359553
4791,28,Игры PC - Дополнительные издания,160,20,38,197.0,89652.65,13,459.2653,136.08891,1.0,4.0,1.0,83,0.5783132530120482,0.29631874,0.1095890410958904,0.51875,0.005050505050505051
4792,19,Игры - PS3,314,20,70,435.0,477005.56,48,1176.807,394.4547,1.0,5.0,0.0,234,0.8076923076923077,0.33519065,0.21506849315068494,0.7452229299363057,0.0
4793,23,Игры - XBOX 360,144,20,44,193.0,223165.69,30,1214.8569,367.91025,1.0,5.0,0.0,70,0.9142857142857143,0.30284244,0.09863013698630137,0.4861111111111111,0.0
4798,19,Игры - PS3,1,1,1,1.0,1198.0,1,1198.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
48,57,Музыка - MP3,40,13,31,41.0,10209.0,1,249.0,0.0,1.0,2.0,0.0,7,0.0,0.0,0.0273972602739726,0.175,0.0
4800,30,Игры PC - Стандартные издания,181,20,56,242.0,72297.2,3,298.82928,2.222654,1.0,5.0,0.0,110,0.00909090909090909,0.0074378722,0.12397260273972603,0.6077348066298343,0.0
4801,28,Игры PC - Дополнительные издания,8,8,7,9.0,2283.0,2,254.375,18.031223,1.0,2.0,0.0,0,,0.070884414,0.005479452054794521,0.0,0.0
4802,19,Игры - PS3,67,20,19,99.0,41740.5,5,433.9179,115.464134,1.0,4.0,1.0,8,0.75,0.2660967,0.04589041095890411,0.11940298507462686,0.01
4803,23,Игры - XBOX 360,1,1,1,1.0,799.0,1,799.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4805,30,Игры PC - Стандартные издания,13,8,8,13.0,2574.0,1,198.0,0.0,1.0,1.0,1.0,0,,0.0,0.008904109589041096,0.0,0.07142857142857142
4806,30,Игры PC - Стандартные издания,196,20,20,412.0,81293.664,29,240.83464,83.69769,1.0,11.0,0.0,116,0.1810344827586207,0.3475318,0.13424657534246576,0.5918367346938775,0.0
4807,19,Игры - PS3,193,20,51,264.0,204182.19,36,825.681,334.77493,1.0,10.0,0.0,113,0.9469026548672567,0.4054531,0.13219178082191782,0.5854922279792746,0.0
4808,23,Игры - XBOX 360,139,20,37,190.0,133962.77,29,765.4345,348.10825,1.0,6.0,0.0,61,0.7377049180327869,0.45478514,0.09520547945205479,0.43884892086330934,0.0
4809,30,Игры PC - Стандартные издания,656,20,68,1235.0,436778.47,55,348.18536,141.83101,1.0,11.0,1.0,576,0.5260416666666666,0.4073434,0.44931506849315067,0.8780487804878049,0.0008090614886731392
481,49,Книги - Методические материалы 1С,23,11,16,25.0,8184.0,2,327.13043,13.761951,1.0,2.0,0.0,0,,0.042068698,0.015753424657534248,0.0,0.0
4810,19,Игры - PS3,318,20,56,524.0,492689.56,44,1005.22314,455.95593,1.0,6.0,2.0,238,0.8151260504201681,0.4535868,0.21780821917808219,0.7484276729559748,0.0038022813688212928
4811,23,Игры - XBOX 360,312,20,62,488.0,453154.28,39,987.4261,439.53278,1.0,6.0,0.0,232,0.7887931034482759,0.4451298,0.2136986301369863,0.7435897435897436,0.0
4812,21,Игры - PSP,79,16,31,84.0,41079.15,8,491.1937,93.776215,1.0,2.0,0.0,30,0.2,0.19091494,0.05410958904109589,0.379746835443038,0.0
4813,30,Игры PC - Стандартные издания,2,2,2,2.0,296.0,1,148.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
4814,19,Игры - PS3,196,20,60,230.0,172338.56,23,756.3559,168.96634,1.0,3.0,0.0,116,0.5258620689655172,0.22339529,0.13424657534246576,0.5918367346938775,0.0
4815,19,Игры - PS3,1,1,1,1.0,899.0,1,899.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4817,21,Игры - PSP,2,2,1,2.0,556.6,2,278.3,0.4242684,1.0,1.0,0.0,0,,0.0015245002,0.0013698630136986301,0.0,0.0
4818,21,Игры - PSP,1,1,1,1.0,449.0,1,449.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4819,21,Игры - PSP,1,1,1,1.0,299.5,1,299.5,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
482,73,Программы - 1С:Предприятие 8,477,20,72,655.0,2130659.0,11,3257.1787,108.032814,1.0,5.0,2.0,397,0.0906801007556675,0.033167604,0.3267123287671233,0.8322851153039832,0.0030441400304414
4820,21,Игры - PSP,3,3,3,3.0,1167.8,3,389.2667,79.145836,1.0,1.0,0.0,0,,0.20332034,0.002054794520547945,0.0,0.0
4821,30,Игры PC - Стандартные издания,109,20,13,165.0,49269.8,4,298.4095,5.7639184,1.0,10.0,0.0,39,0.0,0.019315466,0.07465753424657534,0.3577981651376147,0.0
4822,19,Игры - PS3,72,20,42,79.0,83194.8,10,1058.327,386.51843,1.0,2.0,1.0,23,0.34782608695652173,0.36521643,0.049315068493150684,0.3194444444444444,0.0125
4823,23,Игры - XBOX 360,18,16,12,18.0,17985.9,3,999.2167,0.2617795,1.0,1.0,0.0,0,,0.0002619847,0.012328767123287671,0.0,0.0
4826,21,Игры - PSP,8,7,8,8.0,2064.0,5,258.0,108.62781,1.0,1.0,0.0,0,,0.421038,0.005479452054794521,0.0,0.0
4827,19,Игры - PS3,250,20,44,541.0,1129682.8,54,1974.5376,571.2305,1.0,27.0,1.0,170,0.6,0.2892984,0.17123287671232876,0.68,0.0018450184501845018
4828,23,Игры - XBOX 360,131,20,37,177.0,319954.06,28,1777.8087,691.8695,1.0,8.0,0.0,55,0.8909090909090909,0.3891698,0.08972602739726028,0.4198473282442748,0.0
4829,19,Игры - PS3,26,16,7,31.0,120169.0,4,3852.8462,332.54266,1.0,3.0,0.0,0,,0.08631091,0.01780821917808219,0.0,0.0
4830,23,Игры - XBOX 360,6,6,4,7.0,26993.0,2,3832.3333,408.2483,1.0,2.0,0.0,0,,0.10652734,0.00410958904109589,0.0,0.0
4831,19,Игры - PS3,143,20,21,224.0,164192.4,17,743.825,188.86665,1.0,5.0,0.0,67,0.9552238805970149,0.25391275,0.09794520547945205,0.46853146853146854,0.0
4832,22,Игры - PSVita,63,20,33,64.0,76982.2,6,1202.9238,121.342224,1.0,2.0,0.0,11,1.0,0.10087274,0.04315068493150685,0.1746031746031746,0.0
4834,21,Игры - PSP,1,1,1,1.0,498.0,1,498.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4835,19,Игры - PS3,71,19,11,165.0,272135.0,14,1667.6357,54.99965,1.0,18.0,0.0,9,0.0,0.032980613,0.04863013698630137,0.1267605633802817,0.0
4836,20,Игры - PS4,85,20,11,371.0,699538.5,24,1950.5764,76.437645,1.0,43.0,1.0,15,0.0,0.039187208,0.05821917808219178,0.17647058823529413,0.002688172043010753
4837,23,Игры - XBOX 360,36,20,10,49.0,81205.4,9,1665.187,61.034847,1.0,3.0,0.0,0,,0.036653448,0.024657534246575342,0.0,0.0
484,73,Программы - 1С:Предприятие 8,190,20,43,366.0,109469.8,5,299.0779,5.9261265,1.0,8.0,0.0,113,0.008849557522123894,0.019814657,0.13013698630136986,0.5947368421052631,0.0
4845,19,Игры - PS3,151,20,27,205.0,449254.2,7,2191.7102,45.21859,1.0,6.0,0.0,74,0.02702702702702703,0.020631647,0.10342465753424658,0.4900662251655629,0.0
4849,22,Игры - PSVita,5,5,5,5.0,1431.2,5,286.24,71.02329,1.0,1.0,0.0,0,,0.24812499,0.003424657534246575,0.0,0.0
485,73,Программы - 1С:Предприятие 8,566,20,66,1077.0,323024.44,4,299.8672,2.599024,1.0,10.0,3.0,486,0.00205761316872428,0.00866725,0.38767123287671235,0.8586572438162544,0.002777777777777778
4861,15,Игровые консоли - XBOX 360,160,20,53,228.0,1735301.0,19,7610.5103,686.283,1.0,10.0,1.0,86,0.6046511627906976,0.09017569,0.1095890410958904,0.5375,0.004366812227074236
4867,19,Игры - PS3,3,3,2,3.0,944.0,2,314.66666,144.33757,1.0,1.0,0.0,0,,0.4586999,0.002054794520547945,0.0,0.0
4868,23,Игры - XBOX 360,3,3,3,3.0,544.0,3,181.33333,76.37626,1.0,1.0,0.0,0,,0.42119262,0.002054794520547945,0.0,0.0
4870,23,Игры - XBOX 360,796,20,48,2927.0,2342426.8,26,801.05505,21.328499,3.0,24.0,4.0,716,0.018156424581005588,0.026625508,0.5452054794520548,0.8994974874371859,0.001364721937905152
4872,19,Игры - PS3,55,20,3,289.0,258775.75,11,895.65936,6.770968,4.0,19.0,0.0,0,,0.007559758,0.03767123287671233,0.0,0.0
4875,19,Игры - PS3,2,1,2,2.0,2798.0,1,1399.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
4877,49,Книги - Методические материалы 1С,47,15,13,61.0,8479.0,1,139.0,0.0,1.0,3.0,0.0,11,0.0,0.0,0.03219178082191781,0.23404255319148937,0.0
4879,21,Игры - PSP,1,1,1,1.0,418.7,1,418.7,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4884,57,Музыка - MP3,159,13,67,183.0,54597.4,3,298.43585,5.2887783,1.0,3.0,0.0,112,0.017857142857142856,0.017721659,0.10890410958904109,0.7044025157232704,0.0
4885,23,Игры - XBOX 360,618,20,73,915.0,849945.6,16,933.38904,108.11989,1.0,11.0,2.0,538,0.1654275092936803,0.11583582,0.4232876712328767,0.8705501618122977,0.0021810250817884407
4886,19,Игры - PS3,774,20,73,1359.0,1241116.9,22,920.533,62.769966,1.0,9.0,0.0,694,0.004322766570605188,0.06818872,0.5301369863013699,0.896640826873385,0.0
4887,19,Игры - PS3,1,1,1,1.0,698.0,1,698.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4888,19,Игры - PS3,1,1,1,1.0,698.0,1,698.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4889,21,Игры - PSP,96,20,40,102.0,60168.05,3,591.18805,36.22131,1.0,3.0,0.0,29,0.10344827586206896,0.061268676,0.06575342465753424,0.3020833333333333,0.0
4890,21,Игры - PSP,26,15,17,26.0,18631.1,5,716.58075,115.29698,1.0,1.0,0.0,1,1.0,0.1608988,0.01780821917808219,0.038461538461538464,0.0
4891,19,Игры - PS3,55,19,18,59.0,53041.0,1,899.0,0.0,1.0,3.0,0.0,5,0.0,0.0,0.03767123287671233,0.09090909090909091,0.0
49,57,Музыка - MP3,91,14,55,95.0,25355.0,2,267.6813,24.322317,1.0,2.0,1.0,49,0.0,0.09086297,0.06232876712328767,0.5384615384615384,0.010416666666666666
4901,22,Игры - PSVita,334,20,72,398.0,600099.94,6,1507.6775,46.00727,1.0,3.0,0.0,254,0.2677165354330709,0.030515326,0.22876712328767124,0.7604790419161677,0.0
4902,23,Игры - XBOX 360,1,1,1,1.0,899.0,1,899.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4904,30,Игры PC - Стандартные издания,458,20,40,1015.0,404982.4,4,398.99612,0.04119168,2.0,19.0,0.0,378,0.0,0.00010323829,0.3136986301369863,0.8253275109170306,0.0
4906,19,Игры - PS3,673,20,73,994.0,1506753.0,17,1509.6908,60.94721,1.0,6.0,1.0,593,0.2175379426644182,0.040370658,0.46095890410958906,0.8811292719167905,0.0010050251256281408
4907,23,Игры - XBOX 360,599,20,73,845.0,1281964.5,14,1511.5425,63.94431,1.0,5.0,1.0,519,0.26396917148362237,0.04230401,0.41027397260273973,0.8664440734557596,0.001182033096926714
4908,19,Игры - PS3,290,20,58,348.0,304065.94,12,878.49133,61.132545,1.0,4.0,0.0,210,0.009523809523809525,0.0695881,0.19863013698630136,0.7241379310344828,0.0
491,73,Программы - 1С:Предприятие 8,204,20,68,233.0,139560.0,2,598.82355,11.8524685,1.0,3.0,0.0,131,0.007633587786259542,0.019792924,0.13972602739726028,0.6421568627450981,0.0
4910,21,Игры - PSP,415,20,73,540.0,268354.0,21,506.6229,99.85911,1.0,5.0,1.0,335,0.26865671641791045,0.19710737,0.2842465753424658,0.8072289156626506,0.0018484288354898336
4911,19,Игры - PS3,83,20,31,89.0,79875.35,5,897.3663,14.800814,1.0,2.0,0.0,19,0.0,0.016493615,0.05684931506849315,0.2289156626506024,0.0
4920,75,Программы - Для дома и офиса,30,6,24,30.0,41160.0,1,1372.0,0.0,1.0,1.0,0.0,18,0.0,0.0,0.02054794520547945,0.6,0.0
4922,75,Программы - Для дома и офиса,1,1,1,1.0,999.0,1,999.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4923,75,Программы - Для дома и офиса,11,5,11,11.0,10989.0,1,999.0,0.0,1.0,1.0,0.0,0,,0.0,0.007534246575342466,0.0,0.0
4934,75,Программы - Для дома и офиса,57,11,36,58.0,57219.5,3,986.4825,26.489548,1.0,2.0,0.0,19,0.0,0.026852528,0.03904109589041096,0.3333333333333333,0.0
4938,75,Программы - Для дома и офиса,35,11,20,36.0,35640.0,1,990.0,0.0,1.0,2.0,0.0,7,0.0,0.0,0.023972602739726026,0.2,0.0
494,49,Книги - Методические материалы 1С,9,5,6,10.0,3800.0,1,380.0,0.0,1.0,2.0,0.0,0,,0.0,0.0061643835616438354,0.0,0.0
496,73,Программы - 1С:Предприятие 8,51,17,38,52.0,239200.0,1,4600.0,0.0,1.0,2.0,0.0,8,0.0,0.0,0.03493150684931507,0.1568627450980392,0.0
4960,19,Игры - PS3,155,20,58,168.0,148565.6,5,885.25543,53.13837,1.0,2.0,0.0,80,0.025,0.06002603,0.10616438356164383,0.5161290322580645,0.0
4961,19,Игры - PS3,1,1,1,1.0,498.0,1,498.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4968,55,Музыка - CD локального производства,123,20,61,124.0,24381.2,3,196.60324,10.667277,1.0,2.0,0.0,52,0.07692307692307693,0.054257892,0.08424657534246575,0.42276422764227645,0.0
4970,30,Игры PC - Стандартные издания,8,8,6,8.0,4391.5,2,548.9375,0.17677669,1.0,1.0,0.0,0,,0.0003220343,0.005479452054794521,0.0,0.0
4972,55,Музыка - CD локального производства,18,11,14,19.0,5681.0,1,299.0,0.0,1.0,2.0,0.0,0,,0.0,0.012328767123287671,0.0,0.0
4973,58,Музыка - Винил,3,2,3,3.0,4797.0,1,1599.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
4974,58,Музыка - Винил,5,4,3,5.0,9245.0,1,1849.0,0.0,1.0,1.0,0.0,0,,0.0,0.003424657534246575,0.0,0.0
4975,58,Музыка - Винил,9,6,7,9.0,12791.0,3,1421.2222,106.392876,1.0,1.0,0.0,0,,0.07486013,0.0061643835616438354,0.0,0.0
4976,58,Музыка - Винил,2,2,1,2.0,3098.0,1,1549.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
4977,58,Музыка - Винил,13,6,10,14.0,20586.0,2,1472.0769,25.943726,1.0,2.0,0.0,0,,0.017623892,0.008904109589041096,0.0,0.0
4978,59,Музыка - Музыкальное видео,14,6,12,14.0,4230.0,3,302.14285,57.557808,1.0,1.0,0.0,0,,0.19049866,0.009589041095890411,0.0,0.0
498,49,Книги - Методические материалы 1С,46,12,35,49.0,12201.0,1,249.0,0.0,1.0,2.0,0.0,19,0.0,0.0,0.031506849315068496,0.41304347826086957,0.0
4982,55,Музыка - CD локального производства,67,20,36,67.0,20033.0,1,299.0,0.0,1.0,1.0,0.0,11,0.0,0.0,0.04589041095890411,0.16417910447761194,0.0
4984,55,Музыка - CD локального производства,49,17,28,50.0,14935.0,2,298.69388,2.142857,1.0,2.0,0.0,5,0.0,0.007174091,0.03356164383561644,0.10204081632653061,0.0
4985,59,Музыка - Музыкальное видео,1,1,1,1.0,399.0,1,399.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4987,21,Игры - PSP,1,1,1,1.0,999.0,1,999.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
4988,19,Игры - PS3,22,13,11,22.0,56657.7,3,2575.3499,110.81672,1.0,1.0,0.0,0,,0.043029774,0.015068493150684932,0.0,0.0
4989,21,Игры - PSP,6,5,4,6.0,4188.0,1,698.0,0.0,1.0,1.0,0.0,0,,0.0,0.00410958904109589,0.0,0.0
4990,23,Игры - XBOX 360,8,5,6,8.0,20792.0,1,2599.0,0.0,1.0,1.0,0.0,0,,0.0,0.005479452054794521,0.0,0.0
4992,19,Игры - PS3,121,20,28,150.0,389849.2,3,2598.9932,0.05281567,1.0,5.0,0.0,50,0.0,2.0321588e-05,0.08287671232876713,0.4132231404958678,0.0
4993,20,Игры - PS4,152,20,22,237.0,709963.0,3,2996.0396,23.184797,1.0,7.0,0.0,76,0.0,0.0077384817,0.10410958904109589,0.5,0.0
4994,23,Игры - XBOX 360,59,16,20,69.0,179331.0,1,2599.0,0.0,1.0,3.0,0.0,11,0.0,0.0,0.04041095890410959,0.1864406779661017,0.0
50,57,Музыка - MP3,2,2,2,2.0,498.0,1,249.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
5008,19,Игры - PS3,1,1,1,1.0,1399.0,1,1399.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
5009,20,Игры - PS4,74,20,18,101.0,262499.0,1,2599.0,0.0,1.0,3.0,1.0,13,0.0,0.0,0.050684931506849315,0.17567567567567569,0.00980392156862745
5015,55,Музыка - CD локального производства,12,6,9,12.0,3588.0,1,299.0,0.0,1.0,1.0,0.0,0,,0.0,0.00821917808219178,0.0,0.0
5017,75,Программы - Для дома и офиса,8,6,8,8.0,34242.0,2,4280.25,310.4199,1.0,1.0,0.0,0,,0.07252377,0.005479452054794521,0.0,0.0
5018,75,Программы - Для дома и офиса,7,3,6,7.0,27930.0,1,3990.0,0.0,1.0,1.0,0.0,0,,0.0,0.004794520547945206,0.0,0.0
5019,75,Программы - Для дома и офиса,5,2,5,5.0,22450.0,1,4490.0,0.0,1.0,1.0,0.0,0,,0.0,0.003424657534246575,0.0,0.0
5021,55,Музыка - CD локального производства,36,11,30,36.0,10764.0,1,299.0,0.0,1.0,1.0,0.0,8,0.0,0.0,0.024657534246575342,0.2222222222222222,0.0
5022,55,Музыка - CD локального производства,47,14,36,47.0,14038.05,2,298.68192,2.1806834,1.0,1.0,0.0,10,0.0,0.0073010223,0.03219178082191781,0.2127659574468085,0.0
5023,55,Музыка - CD локального производства,2,1,2,2.0,196.0,1,98.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
5024,55,Музыка - CD локального производства,31,13,19,34.0,9566.0,2,282.87097,23.759548,1.0,2.0,0.0,1,0.0,0.0839943,0.021232876712328767,0.03225806451612903,0.0
5026,55,Музыка - CD локального производства,55,16,25,56.0,16744.0,1,299.0,0.0,1.0,2.0,0.0,12,0.0,0.0,0.03767123287671233,0.21818181818181817,0.0
5027,19,Игры - PS3,2,1,2,2.0,996.0,1,498.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
5028,23,Игры - XBOX 360,1,1,1,1.0,398.0,1,398.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
5030,23,Игры - XBOX 360,26,16,15,28.0,14238.45,6,493.95,140.61023,1.0,2.0,0.0,0,,0.2846649,0.01780821917808219,0.0,0.0
5031,19,Игры - PS3,166,20,53,195.0,144258.69,18,759.364,321.80713,1.0,4.0,0.0,90,1.0,0.42378506,0.1136986301369863,0.5421686746987951,0.0
5032,23,Игры - XBOX 360,155,20,51,179.0,124393.97,16,703.2537,251.27437,1.0,4.0,0.0,76,0.9473684210526315,0.35730258,0.10616438356164383,0.49032258064516127,0.0
5033,19,Игры - PS3,532,20,69,1097.0,1141572.2,61,1143.5668,453.24826,1.0,25.0,3.0,452,0.7123893805309734,0.39634612,0.3643835616438356,0.849624060150376,0.0027272727272727275
5034,23,Игры - XBOX 360,475,20,68,822.0,854002.44,54,1118.2449,433.38586,1.0,10.0,2.0,395,0.7316455696202532,0.387559,0.3253424657534247,0.8315789473684211,0.0024271844660194173
5035,19,Игры - PS3,458,20,38,1112.0,1895798.4,61,1742.2441,315.47485,2.0,23.0,0.0,378,0.5767195767195767,0.18107384,0.3136986301369863,0.8253275109170306,0.0
5036,23,Игры - XBOX 360,391,20,38,798.0,1335732.1,45,1737.8795,315.59357,1.0,14.0,2.0,311,0.5980707395498392,0.18159692,0.2678082191780822,0.7953964194373402,0.0025
5045,55,Музыка - CD локального производства,228,20,65,245.0,73225.1,2,298.86887,1.3971094,1.0,3.0,0.0,148,0.013513513513513514,0.004674657,0.15616438356164383,0.6491228070175439,0.0
5048,55,Музыка - CD локального производства,42,14,28,42.0,12356.0,2,294.1905,21.769567,1.0,1.0,0.0,7,0.0,0.073998205,0.028767123287671233,0.16666666666666666,0.0
5050,55,Музыка - CD локального производства,1,1,1,1.0,298.0,1,298.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
5051,55,Музыка - CD локального производства,144,19,65,146.0,43594.2,2,298.58472,4.9833336,1.0,2.0,0.0,74,0.0,0.016689848,0.09863013698630137,0.5138888888888888,0.0
5052,55,Музыка - CD локального производства,73,18,46,73.0,32624.0,2,446.9041,10.194177,1.0,1.0,0.0,15,0.2,0.022810657,0.05,0.2054794520547945,0.0
5054,55,Музыка - CD локального производства,58,16,38,61.0,18239.0,1,299.0,0.0,1.0,2.0,0.0,16,0.0,0.0,0.03972602739726028,0.27586206896551724,0.0
5055,55,Музыка - CD локального производства,69,18,29,74.0,22126.0,1,299.0,0.0,1.0,2.0,0.0,14,0.0,0.0,0.04726027397260274,0.2028985507246377,0.0
5058,58,Музыка - Винил,16,7,14,16.0,31984.0,1,1999.0,0.0,1.0,1.0,0.0,0,,0.0,0.010958904109589041,0.0,0.0
5059,56,Музыка - CD фирменного производства,44,15,22,44.0,51355.0,3,1167.159,24.300152,1.0,1.0,0.0,5,0.0,0.020819915,0.030136986301369864,0.11363636363636363,0.0
5060,55,Музыка - CD локального производства,332,20,73,366.0,109419.05,2,298.95496,0.8204885,1.0,3.0,0.0,252,0.0,0.0027445222,0.2273972602739726,0.7590361445783133,0.0
5061,58,Музыка - Винил,3,3,2,3.0,3147.0,1,1049.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
5062,59,Музыка - Музыкальное видео,55,12,35,55.0,19195.0,1,349.0,0.0,1.0,1.0,0.0,20,0.0,0.0,0.03767123287671233,0.36363636363636365,0.0
5063,58,Музыка - Винил,43,8,29,43.0,45607.0,3,1060.6279,44.77086,1.0,1.0,0.0,17,0.0,0.04221165,0.02945205479452055,0.3953488372093023,0.0
5065,55,Музыка - CD локального производства,102,20,55,103.0,20497.0,1,199.0,0.0,1.0,2.0,0.0,35,0.0,0.0,0.06986301369863014,0.3431372549019608,0.0
5066,55,Музыка - CD локального производства,44,18,18,52.0,15548.0,1,299.0,0.0,1.0,3.0,0.0,6,0.0,0.0,0.030136986301369864,0.13636363636363635,0.0
5068,75,Программы - Для дома и офиса,69,18,49,76.0,161041.0,6,2112.4783,129.84364,1.0,2.0,0.0,27,0.4444444444444444,0.061465077,0.04726027397260274,0.391304347826087,0.0
5070,75,Программы - Для дома и офиса,198,20,70,235.0,352341.5,11,1490.4629,137.28836,1.0,4.0,0.0,128,0.75,0.09211122,0.13561643835616438,0.6464646464646465,0.0
5073,30,Игры PC - Стандартные издания,1,1,1,1.0,58.0,1,58.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
5075,67,Подарки - Развитие,5,2,5,5.0,1995.0,1,399.0,0.0,1.0,1.0,0.0,0,,0.0,0.003424657534246575,0.0,0.0
5083,67,Подарки - Развитие,35,6,13,88.0,39512.0,1,449.0,0.0,2.0,10.0,0.0,14,0.0,0.0,0.023972602739726026,0.4,0.0
5084,67,Подарки - Развитие,4,2,4,6.0,2394.0,1,399.0,0.0,1.5,2.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
5085,67,Подарки - Развитие,1,1,1,2.0,698.0,1,349.0,,2.0,2.0,0.0,0,,,0.0006849315068493151,0.0,0.0
5086,67,Подарки - Развитие,8,2,7,9.0,3141.0,1,349.0,0.0,1.0,2.0,0.0,2,0.0,0.0,0.005479452054794521,0.25,0.0
5087,67,Подарки - Развитие,53,10,33,57.0,25593.0,1,449.0,0.0,1.0,2.0,0.0,24,0.0,0.0,0.036301369863013695,0.4528301886792453,0.0
5088,67,Подарки - Развитие,14,3,12,14.0,10486.0,1,749.0,0.0,1.0,1.0,0.0,5,0.0,0.0,0.009589041095890411,0.35714285714285715,0.0
5089,67,Подарки - Развитие,53,8,41,62.0,24738.0,1,399.0,0.0,1.0,4.0,0.0,27,0.0,0.0,0.036301369863013695,0.5094339622641509,0.0
5090,67,Подарки - Развитие,21,7,20,21.0,9429.0,1,449.0,0.0,1.0,1.0,0.0,0,,0.0,0.014383561643835616,0.0,0.0
