product_code,category,n_obs,positive_obs,total_units,mean_units,n_stores,n_weeks,unique_prices,mean_price,std_price,promo_rate,positive_rate,price_cv
HOBBIES_2_069,HOBBIES_2,2721,1523,3445.0,1.2660786,10,277,3,2.971617,0.040551737,0.01065784638000735,0.559720690922455,0.013646354
HOBBIES_2_128,HOBBIES_2,2754,1541,3582.0,1.3006536,10,277,4,4.4902544,0.5435937,0.004357298474945534,0.5595497458242557,0.12106078
FOODS_3_249,FOODS_3,2770,1549,23232.0,8.387004,10,277,14,2.5602024,0.2190385,0.19458483754512634,0.5592057761732852,0.08555515
FOODS_3_646,FOODS_3,2769,1548,22954.0,8.289636,10,277,18,2.5682194,0.21341087,0.16251354279523295,0.5590465872156013,0.08309682
HOBBIES_2_054,HOBBIES_2,1650,922,2009.0,1.2175758,10,210,3,4.4557757,0.5021463,0.07939393939393939,0.5587878787878788,0.1126956
FOODS_1_212,FOODS_1,2191,1224,3090.0,1.4103149,10,220,11,6.127613,0.24567351,0.01597444089456869,0.5586490187129165,0.040092856
HOBBIES_2_068,HOBBIES_2,2626,1467,3261.0,1.2418126,10,273,3,1.9611272,0.092405036,0.005331302361005331,0.5586443259710586,0.04711833
HOUSEHOLD_1_258,HOUSEHOLD_1,1462,816,1345.0,0.91997266,10,149,2,2.9689193,0.041322198,0.0006839945280437756,0.5581395348837209,0.013918263
HOUSEHOLD_1_487,HOUSEHOLD_1,2404,1341,23733.0,9.872296,10,241,4,1.9389685,0.05403811,0.05449251247920133,0.5578202995008319,0.027869513
HOUSEHOLD_1_145,HOUSEHOLD_1,2770,1545,22156.0,7.998556,10,277,2,2.0417619,0.1106705,0.0,0.5577617328519856,0.054203432
HOBBIES_1_082,HOBBIES_1,2764,1540,2886.0,1.0441389,10,277,3,3.8477495,0.1625993,0.009406657018813314,0.557163531114327,0.042258285
HOUSEHOLD_2_360,HOUSEHOLD_2,1237,689,1610.0,1.301536,10,126,1,7.97,0.0,0.0,0.5569927243330639,0.0
HOUSEHOLD_2_489,HOUSEHOLD_2,2108,1174,2321.0,1.1010437,10,226,5,14.451467,0.32268494,0.003320683111954459,0.5569259962049335,0.022328872
HOUSEHOLD_2_433,HOUSEHOLD_2,2769,1542,3493.0,1.2614663,10,277,6,6.189906,0.19081248,0.010111953773925604,0.5568797399783315,0.030826394
HOBBIES_2_004,HOBBIES_2,2746,1529,3256.0,1.1857247,10,277,2,2.4710925,0.010396895,0.0,0.5568099053168245,0.0042074085
HOBBIES_2_137,HOBBIES_2,2077,1156,2326.0,1.1198845,10,216,2,2.9695184,0.02194228,0.00048146364949446316,0.5565719788155994,0.007389171
HOUSEHOLD_2_477,HOUSEHOLD_2,1555,864,7234.0,4.65209,10,159,4,5.908322,0.09471806,0.002572347266881029,0.5556270096463023,0.016031297
FOODS_2_169,FOODS_2,2270,1261,6330.0,2.7885463,10,227,10,5.864859,0.263825,0.018502202643171806,0.5555066079295155,0.04498403
FOODS_3_036,FOODS_3,1554,863,3826.0,2.4620335,10,159,2,2.870219,0.060195696,0.014800514800514801,0.5553410553410554,0.020972509
HOUSEHOLD_2_370,HOUSEHOLD_2,2769,1537,4931.0,1.7807872,10,277,5,6.107494,0.26769984,0.005417118093174431,0.5550740339472734,0.04383137
HOBBIES_2_093,HOBBIES_2,2623,1455,3274.0,1.2481891,10,272,1,1.97,0.0,0.0,0.5547083492184521,0.0
HOUSEHOLD_1_210,HOUSEHOLD_1,2729,1513,7408.0,2.7145474,10,277,13,4.6018286,0.2399164,0.021986075485525832,0.5544155368266764,0.052135013
FOODS_3_470,FOODS_3,2768,1534,13976.0,5.049133,10,277,5,1.8089379,0.11284551,0.04841040462427745,0.5541907514450867,0.06238219
HOUSEHOLD_2_252,HOUSEHOLD_2,2458,1361,3536.0,1.438568,10,246,7,6.9233274,0.22279221,0.015866558177379985,0.5537021969080553,0.032179933
HOUSEHOLD_1_513,HOUSEHOLD_1,2707,1498,11505.0,4.2500925,10,271,4,10.339472,0.48467818,0.05799778352419653,0.5533801256002955,0.046876494
FOODS_3_563,FOODS_3,653,361,1928.0,2.9525268,10,71,3,3.7645636,0.11433188,0.016845329249617153,0.552833078101072,0.030370554
HOBBIES_1_066,HOBBIES_1,1462,808,3028.0,2.0711355,10,148,2,1.249316,0.013063212,0.0027359781121751026,0.5526675786593708,0.010456291
HOUSEHOLD_2_344,HOUSEHOLD_2,1525,842,5953.0,3.9036067,10,160,8,5.849895,0.38202786,0.017704918032786884,0.5521311475409836,0.065305084
FOODS_3_590,FOODS_3,2770,1529,29938.0,10.807942,10,277,16,2.570769,0.20043297,0.1628158844765343,0.551985559566787,0.07796615
HOUSEHOLD_2_091,HOUSEHOLD_2,2013,1111,1997.0,0.99205166,10,203,2,8.732296,0.24975953,0.0004967709885742673,0.5519125683060109,0.028601816
FOODS_2_129,FOODS_2,1946,1074,2158.0,1.1089414,10,215,4,9.47188,0.10553938,0.0010277492291880781,0.5519013360739979,0.01114239
HOUSEHOLD_1_042,HOUSEHOLD_1,2707,1493,11537.0,4.261914,10,271,7,10.326502,0.5107653,0.06464721093461397,0.5515330624307351,0.0494616
HOBBIES_2_146,HOBBIES_2,2742,1512,4261.0,1.5539752,10,277,2,1.9689387,0.032073043,0.0010940919037199124,0.5514223194748359,0.016289508
HOUSEHOLD_2_363,HOUSEHOLD_2,2725,1502,4471.0,1.640734,10,277,4,6.2043967,0.31208488,0.0047706422018348625,0.5511926605504587,0.050300602
HOBBIES_2_140,HOBBIES_2,1777,978,3735.0,2.101857,10,213,3,2.6184018,0.15495758,0.07371975239167136,0.550365785030951,0.059180215
HOBBIES_1_176,HOBBIES_1,2566,1412,3118.0,1.2151208,10,265,9,5.72387,0.26627243,0.004676539360872954,0.5502727981293842,0.046519652
HOUSEHOLD_1_064,HOUSEHOLD_1,2081,1145,2735.0,1.3142719,10,227,2,5.7758865,0.13265339,0.0009610764055742432,0.5502162421912542,0.022966757
HOUSEHOLD_2_240,HOUSEHOLD_2,2655,1460,5844.0,2.20113,10,277,5,4.980403,0.12473825,0.003389830508474576,0.5499058380414312,0.025045816
FOODS_3_605,FOODS_3,2439,1341,12437.0,5.099221,10,277,10,2.582124,0.18407276,0.12628126281262814,0.5498154981549815,0.07128734
HOBBIES_1_138,HOBBIES_1,2135,1173,2664.0,1.2477752,10,221,1,5.88,0.0,0.0,0.5494145199063232,0.0
HOUSEHOLD_2_104,HOUSEHOLD_2,2745,1505,3155.0,1.1493624,10,277,3,4.9736648,0.066449754,0.004735883424408015,0.5482695810564663,0.013360321
HOBBIES_1_325,HOBBIES_1,1700,932,1557.0,0.91588235,10,171,3,6.4355297,0.1514008,0.002352941176470588,0.548235294117647,0.023525773
HOUSEHOLD_1_260,HOUSEHOLD_1,1483,813,1440.0,0.9710047,10,152,1,2.9700003,0.0,0.0,0.5482130815913688,0.0
FOODS_2_229,FOODS_2,2680,1468,26894.0,10.035074,10,277,12,2.1190374,0.13762738,0.0958955223880597,0.5477611940298508,0.06494807
FOODS_3_391,FOODS_3,2420,1324,10295.0,4.2541323,10,245,8,2.7878883,0.15834081,0.021074380165289255,0.547107438016529,0.056795966
HOBBIES_1_365,HOBBIES_1,2768,1512,2563.0,0.9259393,10,277,1,3.97,0.0,0.0,0.546242774566474,0.0
HOBBIES_1_290,HOBBIES_1,2758,1505,2902.0,1.0522118,10,277,5,5.49562,0.20374228,0.011965192168237854,0.5456852791878173,0.037073575
FOODS_3_823,FOODS_3,2649,1445,15679.0,5.918837,10,277,8,2.7917101,0.18993376,0.15477538693846735,0.5454888637221593,0.06803492
FOODS_3_143,FOODS_3,1465,798,4267.0,2.912628,10,157,8,2.4746075,0.118533835,0.030716723549488054,0.5447098976109215,0.047900055
HOBBIES_2_125,HOBBIES_2,2019,1099,2261.0,1.1198614,10,215,3,0.9631055,0.03404822,0.0029717682020802376,0.5443288756810302,0.03535253
HOUSEHOLD_2_318,HOUSEHOLD_2,1366,743,1396.0,1.0219619,10,180,1,3.97,0.0,0.0,0.5439238653001464,0.0
HOUSEHOLD_2_317,HOUSEHOLD_2,2747,1494,3329.0,1.2118675,10,277,7,4.4458904,0.14798883,0.007644703312704768,0.5438660356752821,0.033286657
FOODS_3_669,FOODS_3,2258,1227,18101.0,8.016386,10,239,4,0.7124048,0.065576896,0.005314437555358724,0.5434012400354296,0.09205005
FOODS_3_663,FOODS_3,2768,1504,15514.0,5.6047688,10,277,3,1.8067124,0.10750192,0.04804913294797688,0.5433526011560693,0.0595014
HOUSEHOLD_2_038,HOUSEHOLD_2,2750,1494,2851.0,1.0367273,10,277,2,5.93892,0.056635678,0.0003636363636363636,0.5432727272727272,0.009536359
HOUSEHOLD_2_122,HOUSEHOLD_2,2723,1476,4836.0,1.7759824,10,276,6,6.9597282,0.15159063,0.0058758721997796545,0.5420492104296731,0.021781113
HOUSEHOLD_2_258,HOUSEHOLD_2,2002,1085,1888.0,0.94305694,10,275,3,3.979266,0.010067753,0.0,0.541958041958042,0.0025300528
FOODS_3_387,FOODS_3,2770,1501,15154.0,5.470758,10,277,13,2.5915704,0.18677345,0.15920577617328519,0.5418772563176896,0.0720696
HOUSEHOLD_2_482,HOUSEHOLD_2,2422,1312,3313.0,1.3678778,10,243,4,5.881309,0.10290847,0.0008257638315441783,0.541701073492981,0.017497545
HOUSEHOLD_1_119,HOUSEHOLD_1,2667,1444,22129.0,8.297338,10,267,7,3.563802,0.23978728,0.05661792275965504,0.54143232095988,0.06728412
HOBBIES_1_193,HOBBIES_1,2769,1499,5285.0,1.9086313,10,277,6,8.500754,0.37157282,0.008306247742867461,0.5413506681112314,0.04371057
HOUSEHOLD_2_190,HOUSEHOLD_2,2501,1353,5763.0,2.3042784,10,251,3,0.9656097,0.041691225,0.005197920831667333,0.5409836065573771,0.043176062
FOODS_3_763,FOODS_3,2721,1471,6968.0,2.5608232,10,273,6,3.5844872,0.1557162,0.05328923190003675,0.5406100698272693,0.043441694
HOUSEHOLD_2_398,HOUSEHOLD_2,2764,1494,3520.0,1.2735167,10,277,4,7.871827,0.20376684,0.000361794500723589,0.540520984081042,0.025885584
HOUSEHOLD_2_271,HOUSEHOLD_2,2729,1475,3228.0,1.1828508,10,277,7,4.667827,0.18773614,0.009527299377061194,0.5404910223525101,0.040219173
HOUSEHOLD_2_479,HOUSEHOLD_2,2555,1380,4413.0,1.7272016,10,259,3,5.9119883,0.16223374,0.026223091976516635,0.5401174168297456,0.027441485
HOUSEHOLD_2_131,HOUSEHOLD_2,2766,1493,3270.0,1.1822126,10,277,10,12.1516485,0.49033263,0.021330441070137384,0.5397686189443239,0.04035112
HOUSEHOLD_2_010,HOUSEHOLD_2,2747,1481,2892.0,1.0527848,10,277,6,6.9689336,0.100415334,0.007644703312704768,0.5391336002912268,0.014408995
FOODS_2_087,FOODS_2,2315,1248,2862.0,1.2362851,10,277,12,10.122601,0.70435035,0.07861771058315335,0.5390928725701943,0.069581956
HOBBIES_2_002,HOBBIES_2,2768,1489,4018.0,1.4515896,10,277,3,1.819711,0.23258246,0.05635838150289017,0.5379335260115607,0.12781286
HOUSEHOLD_2_481,HOUSEHOLD_2,2750,1479,3008.0,1.0938182,10,277,4,7.964865,0.12058077,0.0018181818181818182,0.5378181818181819,0.015139085
HOBBIES_2_114,HOBBIES_2,1614,868,2336.0,1.4473358,10,164,5,2.0793743,0.25499725,0.11833952912019827,0.5377942998760843,0.12263172
HOUSEHOLD_1_148,HOUSEHOLD_1,1169,626,4219.0,3.6090677,10,117,6,5.863114,0.19678774,0.03507271171941831,0.5355004277159966,0.033563692
HOUSEHOLD_2_194,HOUSEHOLD_2,1050,562,1250.0,1.1904762,10,121,2,6.268095,0.06172134,0.0009523809523809524,0.5352380952380953,0.009846905
FOODS_3_171,FOODS_3,1080,578,1139.0,1.0546297,10,110,3,2.478074,0.037364453,0.001851851851851852,0.5351851851851852,0.015078021
HOUSEHOLD_2_379,HOUSEHOLD_2,2770,1482,4293.0,1.5498195,10,277,4,4.3990145,0.105616316,0.005415162454873646,0.5350180505415163,0.024009086
HOUSEHOLD_2_279,HOUSEHOLD_2,2411,1289,3093.0,1.2828702,10,243,3,4.4222894,0.069350205,0.01244296972210701,0.5346329323931979,0.015681969
HOUSEHOLD_2_009,HOUSEHOLD_2,1940,1037,3104.0,1.6,10,195,4,5.859876,0.13606188,0.006185567010309278,0.5345360824742268,0.02321924
HOUSEHOLD_1_060,HOUSEHOLD_1,1211,647,1103.0,0.9108175,10,152,4,29.943615,0.55436534,0.002477291494632535,0.5342691990090834,0.01851364
HOUSEHOLD_2_099,HOUSEHOLD_2,2758,1473,2604.0,0.9441624,10,277,1,5.94,0.0,0.0,0.5340826686004351,0.0
HOBBIES_1_261,HOBBIES_1,2221,1183,30760.0,13.849617,10,277,6,0.46885636,0.033545014,0.05222872579918955,0.5326429536244934,0.07154646
FOODS_3_693,FOODS_3,1326,705,1883.0,1.4200603,10,178,4,3.4853697,0.08622904,0.021116138763197588,0.5316742081447964,0.024740286
HOUSEHOLD_2_514,HOUSEHOLD_2,2767,1471,3193.0,1.1539574,10,277,11,18.783665,0.9192415,0.06071557643657391,0.5316226960607155,0.048938345
FOODS_3_510,FOODS_3,997,530,3673.0,3.6840522,10,102,4,2.058636,0.13714655,0.09428284854563691,0.5315947843530592,0.066620104
FOODS_3_700,FOODS_3,2766,1470,11486.0,4.152567,10,277,18,2.5962546,0.18360704,0.1561822125813449,0.5314533622559653,0.070719965
HOUSEHOLD_1_302,HOUSEHOLD_1,2676,1421,5122.0,1.9140508,10,277,6,8.393244,0.58007395,0.09155455904334828,0.53101644245142,0.06911201
HOBBIES_2_074,HOBBIES_2,2751,1460,2655.0,0.9651036,10,277,2,3.971745,0.0186023,0.0,0.5307161032351873,0.0046836594
FOODS_2_029,FOODS_2,2347,1245,34766.0,14.812953,10,277,10,10.660247,0.504746,0.06561567959096719,0.5304644226672348,0.047348436
HOBBIES_2_061,HOBBIES_2,2765,1466,3756.0,1.3584087,10,277,1,1.9700001,0.0,0.0,0.5301989150090416,0.0
HOUSEHOLD_2_168,HOUSEHOLD_2,2765,1464,2869.0,1.037613,10,277,9,6.928452,0.20853494,0.004701627486437613,0.5294755877034358,0.030098345
HOBBIES_2_020,HOBBIES_2,2717,1438,2494.0,0.91792417,10,277,4,3.7879465,0.15022586,0.000368052999631947,0.5292602134707398,0.03965892
FOODS_3_466,FOODS_3,654,346,1629.0,2.4908257,10,71,3,3.7589297,0.1382346,0.024464831804281346,0.5290519877675841,0.03677499
HOUSEHOLD_1_323,HOUSEHOLD_1,2754,1456,8675.0,3.1499636,10,277,10,4.919691,0.30881897,0.05010893246187364,0.5286855482933914,0.06277202
FOODS_3_275,FOODS_3,1258,665,6075.0,4.829094,10,128,8,2.4550557,0.17129356,0.06120826709062003,0.5286168521462639,0.06977176
HOUSEHOLD_2_282,HOUSEHOLD_2,2768,1462,10333.0,3.7330203,10,277,7,5.7120843,0.4484062,0.09501445086705203,0.528179190751445,0.07850133
HOBBIES_2_008,HOBBIES_2,2664,1406,2365.0,0.8877628,10,271,4,3.7957056,0.15200587,0.00037537537537537537,0.5277777777777778,0.0400468
HOUSEHOLD_2_516,HOUSEHOLD_2,2760,1456,2580.0,0.9347826,10,277,4,5.9364166,0.11597744,0.0010869565217391304,0.527536231884058,0.019536607
HOUSEHOLD_2_494,HOUSEHOLD_2,2766,1458,2740.0,0.99060017,10,277,3,5.938597,0.05868282,0.0007230657989877079,0.527114967462039,0.009881597
HOBBIES_1_053,HOBBIES_1,1614,850,3309.0,2.050186,10,164,2,3.9693804,0.024891337,0.0006195786864931846,0.5266418835192069,0.006270837
HOBBIES_2_130,HOBBIES_2,2767,1457,4385.0,1.5847489,10,277,5,6.877065,0.5781487,0.019515720997470183,0.5265630646910011,0.0840691
HOBBIES_1_188,HOBBIES_1,2172,1143,2042.0,0.94014734,10,224,5,12.862735,0.29042333,0.003683241252302026,0.5262430939226519,0.022578662
FOODS_3_643,FOODS_3,2721,1431,12729.0,4.6780596,10,273,4,1.809048,0.111810036,0.04851157662624035,0.525909592061742,0.06180601
HOUSEHOLD_2_233,HOUSEHOLD_2,2762,1452,2696.0,0.97610426,10,277,7,11.884066,0.5079427,0.007603186097031137,0.5257060101375814,0.04274149
HOBBIES_1_205,HOBBIES_1,2108,1108,1914.0,0.90796965,10,223,1,5.88,0.0,0.0,0.5256166982922201,0.0
FOODS_3_806,FOODS_3,1466,770,4386.0,2.9918144,10,158,8,2.464775,0.14252135,0.04638472032742155,0.5252387448840382,0.057823267
HOUSEHOLD_1_136,HOUSEHOLD_1,2770,1452,16254.0,5.86787,10,277,8,4.305014,0.2852864,0.05740072202166065,0.524187725631769,0.0662684
FOODS_3_522,FOODS_3,2655,1391,5703.0,2.1480227,10,277,7,2.5410962,0.19792359,0.036911487758945385,0.5239171374764595,0.077889055
HOBBIES_2_101,HOBBIES_2,2029,1063,2282.0,1.124692,10,214,3,0.53543127,0.033863246,0.06407097092163627,0.5239034006899951,0.063244805
HOUSEHOLD_2_487,HOUSEHOLD_2,1285,673,1091.0,0.8490272,10,129,3,9.959828,0.36219168,0.0031128404669260703,0.5237354085603113,0.036365252
HOUSEHOLD_2_464,HOUSEHOLD_2,2767,1449,2680.0,0.968558,10,277,2,2.8786194,0.051341113,0.0007228044813877846,0.52367184676545,0.017835325
HOBBIES_1_422,HOBBIES_1,2769,1450,2742.0,0.9902492,10,277,9,3.3983927,0.3045329,0.00288912964969303,0.5236547490068617,0.08961086
HOUSEHOLD_2_051,HOUSEHOLD_2,2739,1433,5305.0,1.9368383,10,277,3,9.969497,0.07033957,0.0,0.5231836436655714,0.007055478
HOUSEHOLD_1_199,HOUSEHOLD_1,2522,1319,3262.0,1.2934179,10,255,4,1.6871768,0.058123168,0.0007930214115781126,0.5229976209357653,0.034449957
HOUSEHOLD_2_078,HOUSEHOLD_2,2768,1447,7473.0,2.6997833,10,277,7,5.7112355,0.44906738,0.09031791907514451,0.5227601156069365,0.07862876
HOBBIES_2_092,HOBBIES_2,2106,1100,2105.0,0.9995252,10,213,1,4.97,0.0,0.0,0.5223171889838556,0.0
HOBBIES_1_360,HOBBIES_1,2766,1444,2826.0,1.0216919,10,277,9,14.852813,0.22312002,0.006146059291395517,0.5220535068691251,0.015022072
HOUSEHOLD_1_160,HOUSEHOLD_1,2698,1407,11241.0,4.1664195,10,271,4,10.333147,0.4932607,0.06263899184581172,0.5214974054855448,0.04773577
HOBBIES_1_083,HOBBIES_1,1843,961,2186.0,1.1861097,10,192,5,16.981302,0.88890743,0.0781334780249593,0.5214324470971242,0.05234625
HOBBIES_2_064,HOBBIES_2,1516,790,1571.0,1.0362797,10,163,1,0.97,0.0,0.0,0.521108179419525,0.0
HOBBIES_1_391,HOBBIES_1,2221,1157,3064.0,1.3795588,10,224,2,3.877632,0.078903936,0.0009004952723998199,0.5209365150832959,0.020348486
HOBBIES_1_385,HOBBIES_1,1181,615,1860.0,1.5749365,10,119,2,9.71265,0.43440464,0.01100762066045724,0.5207451312447079,0.044725653
HOUSEHOLD_2_473,HOUSEHOLD_2,2749,1431,3348.0,1.2178974,10,277,4,7.8280134,0.20183001,0.0014550745725718443,0.5205529283375773,0.025783043
FOODS_1_198,FOODS_1,2768,1437,8156.0,2.9465318,10,277,7,2.5072796,0.12427576,0.03540462427745665,0.5191473988439307,0.049565975
HOUSEHOLD_2_127,HOUSEHOLD_2,1941,1006,2879.0,1.4832561,10,195,5,5.8601136,0.13171232,0.0020607934054611026,0.5182895414734673,0.02247607
HOUSEHOLD_2_425,HOUSEHOLD_2,2739,1418,3206.0,1.1705002,10,277,5,8.366578,0.18734896,0.0003650967506389193,0.5177071924059876,0.022392543
HOBBIES_2_062,HOBBIES_2,2734,1413,2394.0,0.8756401,10,277,5,5.737557,0.3482818,0.0010972933430870519,0.5168251645940015,0.060702108
HOBBIES_1_284,HOBBIES_1,2214,1143,1985.0,0.8965673,10,223,2,4.8794312,0.026778227,0.00045167118337850043,0.516260162601626,0.0054879813
HOBBIES_2_050,HOBBIES_2,2736,1412,2694.0,0.9846491,10,277,2,1.9724854,0.022160294,0.009502923976608187,0.5160818713450293,0.011234706
HOUSEHOLD_2_292,HOUSEHOLD_2,2758,1422,2766.0,1.0029006,10,277,3,12.612495,2.521543,0.05184916606236403,0.5155910079767948,0.1999242
HOBBIES_1_401,HOBBIES_1,1925,992,1902.0,0.98805195,10,222,3,1.966852,0.056319565,0.003116883116883117,0.5153246753246753,0.02863437
HOUSEHOLD_2_169,HOUSEHOLD_2,1775,912,1623.0,0.9143662,10,180,1,5.84,0.0,0.0,0.5138028169014085,0.0
HOUSEHOLD_2_157,HOUSEHOLD_2,1217,625,1036.0,0.8512736,10,123,2,5.4707885,0.01945057,0.012325390304026294,0.5135579293344289,0.0035553502
HOBBIES_2_105,HOBBIES_2,2761,1417,2969.0,1.075335,10,277,3,2.5643353,0.14076729,0.04817095255342267,0.5132198478812025,0.05489426
HOBBIES_2_148,HOBBIES_2,2748,1409,3812.0,1.3871907,10,277,4,0.8430677,0.06749359,0.033114992721979625,0.5127365356622998,0.08005714
HOUSEHOLD_2_013,HOUSEHOLD_2,2558,1311,3918.0,1.5316653,10,259,3,5.9113407,0.18169726,0.02580140734949179,0.5125097732603596,0.030737065
FOODS_3_373,FOODS_3,2761,1414,10264.0,3.7174938,10,277,3,1.8181746,0.112467065,0.047446577327055414,0.5121332850416516,0.06185713
FOODS_1_057,FOODS_1,1658,849,3935.0,2.3733413,10,170,9,2.303848,0.20079422,0.15440289505428226,0.5120627261761158,0.08715602
HOUSEHOLD_2_023,HOUSEHOLD_2,1705,873,2446.0,1.434604,10,214,1,3.97,0.0,0.0,0.5120234604105571,0.0
FOODS_1_077,FOODS_1,2076,1062,2759.0,1.3289981,10,220,5,3.0587718,0.16425246,0.007707129094412331,0.5115606936416185,0.053698827
FOODS_3_027,FOODS_3,2441,1248,12143.0,4.974601,10,245,7,2.2794676,0.16426955,0.06759524784924212,0.5112658746415404,0.07206488
HOUSEHOLD_2_218,HOUSEHOLD_2,2709,1383,2406.0,0.88815063,10,277,5,11.447187,0.54270035,0.05906238464377999,0.5105204872646734,0.047409058
HOBBIES_1_389,HOBBIES_1,1162,593,993.0,0.8545611,10,118,4,11.925559,0.534445,0.0068846815834767644,0.5103270223752151,0.04481509
HOUSEHOLD_2_439,HOUSEHOLD_2,2765,1411,9887.0,3.5757685,10,277,10,5.6610994,0.47275114,0.08173598553345389,0.5103074141048825,0.083508715
FOODS_2_280,FOODS_2,2313,1180,3694.0,1.5970601,10,277,11,3.769075,0.27807984,0.018590575010808474,0.5101599654128837,0.07377934
HOBBIES_1_245,HOBBIES_1,2227,1136,1847.0,0.82936686,10,225,5,4.9425545,0.33200318,0.007184553210597216,0.5101032779524023,0.067172386
HOBBIES_1_162,HOBBIES_1,2216,1130,2205.0,0.9950361,10,223,2,3.9791021,0.0422735,0.0004512635379061372,0.509927797833935,0.010623879
FOODS_3_375,FOODS_3,2624,1338,7675.0,2.924924,10,277,2,1.8054879,0.10692417,0.04458841463414634,0.5099085365853658,0.05922176
HOBBIES_1_186,HOBBIES_1,937,476,1241.0,1.3244396,10,98,3,16.766222,0.7854131,0.13980789754535752,0.5080042689434365,0.046844967
HOBBIES_2_141,HOBBIES_2,2017,1024,2305.0,1.1427863,10,215,3,0.53619236,0.034249008,0.06445215666831929,0.5076846802181457,0.06387448
FOODS_3_602,FOODS_3,678,344,4291.0,6.3289084,10,91,3,2.601062,0.15346727,0.030973451327433628,0.5073746312684366,0.05900177
HOUSEHOLD_2_508,HOUSEHOLD_2,2222,1127,1895.0,0.8528353,10,224,6,15.038667,0.7082239,0.01395139513951395,0.5072007200720072,0.04709353
HOBBIES_2_045,HOBBIES_2,1668,846,1923.0,1.1528777,10,202,3,2.7158034,0.2536129,0.07074340527577938,0.5071942446043165,0.09338412
HOBBIES_2_078,HOBBIES_2,2759,1399,3684.0,1.3352664,10,277,6,6.3778467,0.67356205,0.09713664371148967,0.5070677781805002,0.10560963
FOODS_3_465,FOODS_3,2769,1404,11703.0,4.2264357,10,277,3,1.8086023,0.10841124,0.048392921632358255,0.5070422535211268,0.059942
FOODS_2_226,FOODS_2,1657,840,1631.0,0.984309,10,194,10,7.473965,0.58505803,0.0627640313820157,0.5069402534701267,0.07827947
FOODS_3_235,FOODS_3,2680,1358,8254.0,3.0798507,10,273,2,1.8122686,0.11011923,0.048507462686567165,0.5067164179104477,0.060763195
HOUSEHOLD_2_126,HOUSEHOLD_2,2188,1108,2699.0,1.2335466,10,221,4,6.9539943,0.17314182,0.011882998171846435,0.506398537477148,0.024898183
HOUSEHOLD_2_495,HOUSEHOLD_2,2755,1395,6850.0,2.4863884,10,277,9,5.6877713,0.43966833,0.09800362976406533,0.5063520871143375,0.07730063
HOUSEHOLD_2_208,HOUSEHOLD_2,2639,1336,2693.0,1.0204623,10,266,9,12.915218,0.42160454,0.015536187949981054,0.5062523683213338,0.03264401
HOUSEHOLD_2_365,HOUSEHOLD_2,1020,516,1020.0,1.0,10,114,1,4.87,0.0,0.0,0.5058823529411764,0.0
FOODS_1_107,FOODS_1,2726,1378,5721.0,2.0986793,10,277,28,6.184743,1.1256024,0.06272927366104182,0.5055025678650037,0.18199663
HOUSEHOLD_2_422,HOUSEHOLD_2,2763,1396,2589.0,0.93702495,10,277,5,4.96755,0.1849521,0.006514657980456026,0.5052479189287007,0.037232056
HOBBIES_2_039,HOBBIES_2,2765,1397,2704.0,0.97793853,10,277,7,4.9655585,0.07160517,0.00433996383363472,0.5052441229656419,0.014420365
FOODS_2_071,FOODS_2,875,442,1223.0,1.3977143,10,114,1,4.48,0.0,0.0,0.5051428571428571,0.0
FOODS_1_035,FOODS_1,2736,1382,9197.0,3.3614767,10,277,6,2.512679,0.11482962,0.031067251461988302,0.5051169590643275,0.045700073
HOBBIES_1_175,HOBBIES_1,2759,1393,2599.0,0.94200796,10,277,2,1.970598,0.00419404,0.0,0.5048930772018847,0.0021283082
FOODS_3_567,FOODS_3,2666,1346,6713.0,2.5180044,10,277,4,1.8112341,0.11089072,0.04538634658664666,0.5048762190547637,0.061223846
HOBBIES_1_077,HOBBIES_1,2159,1090,3296.0,1.5266327,10,218,4,9.865206,0.1602046,0.0,0.5048633626679018,0.016239358
FOODS_3_564,FOODS_3,2764,1395,10220.0,3.6975398,10,277,3,1.8160058,0.111636244,0.04775687409551375,0.5047033285094067,0.061473504
FOODS_3_056,FOODS_3,2768,1397,9272.0,3.349711,10,277,3,1.8108381,0.10940001,0.0509393063583815,0.5046965317919075,0.06041402
HOBBIES_1_396,HOBBIES_1,2217,1117,2396.0,1.0807397,10,224,2,1.8793776,0.029308679,0.0004510599909788002,0.5038340099233198,0.015594886
HOUSEHOLD_2_242,HOUSEHOLD_2,2762,1391,2784.0,1.0079652,10,277,8,13.089952,0.57115406,0.006154960173787111,0.50362056480811,0.043633014
FOODS_3_130,FOODS_3,2318,1167,9916.0,4.277826,10,232,10,2.5410054,0.18587309,0.08369283865401209,0.503451251078516,0.07314943
HOUSEHOLD_2_381,HOUSEHOLD_2,1242,624,943.0,0.7592593,10,130,2,5.93839,0.040112447,0.0,0.5024154589371981,0.006754768
HOBBIES_1_214,HOBBIES_1,2327,1169,1979.0,0.85045123,10,277,6,9.863726,0.11710723,0.0017189514396218307,0.50236355822948,0.011872515
HOUSEHOLD_1_015,HOUSEHOLD_1,2732,1372,5139.0,1.8810395,10,277,8,5.146665,0.4281071,0.0010980966325036604,0.5021961932650073,0.083181456
FOODS_3_608,FOODS_3,2721,1366,9744.0,3.5810363,10,273,2,1.810827,0.109482475,0.04777655273796398,0.50202131569276,0.06045993
